buseness_id,category,yelp_rating,number_of_reviews
ZNJDOEi5WVC2bIzuNn2msA,Indian,4.5,234
8PIBtGdXfATZAgUTUo2Fag,Chinese,3.5,49
XXjfVsuLTSu-xfJTj4VVMg,Sushi Bars,4.0,145
T6r1CjkbVHMsGpR2dlyXuQ,Japanese,4.0,81
vO5TDtDOPfbp9-5gv2wvCg,American (New),4.0,52
CYA_xE1KZii_dWTDhxzHSA,Chinese,4.0,25
Ee5SCXpM58niOdvZh6Z03g,Indian,3.5,141
gggXRnwG3AujyMeWfQxqXQ,American (New),4.0,16
0R13HjBw7vKsdl6YXtY73g,Indian,4.0,150
iipIhhoYyDsXBB8zZFrKgw,Japanese,4.0,389
41Ua5_jFh1n2GEW4CW-Yuw,Korean,4.0,165
q8ErWdf8vwRA3y5w3HvA6Q,Chinese,4.0,165
Ozu3ntoOk2w2K5t-mRVXOQ,Mexican,4.0,119
OSqzQvVG_5RFB5EMLA9BXw,Noodles,4.0,128
ohLIPmzTysowInbte9XhMw,Gastropubs,4.0,313
VSX3ixrqQFwwGBUf15s0EQ,American (New),4.5,493
WPkRg0eaJZFbyXm0uNb1ZA,Mexican,4.0,119
qaf5CHJToEXeSaQ2fqL-bA,Mexican,4.5,20
97i0dniiD6TYMSyKgV0DBg,Bars,4.5,42
_JKC-kV1jILkv2Y_IkWecg,Italian,4.0,83
n_8tTXnYJpA_VcM7hnmyCQ,Bars,5.0,41
YC-wGlO0oOkEIaCEDZv-ag,Japanese,4.0,1157
VWhIX8hTRAkjJj0Psk3xMQ,Mexican,3.5,137
FkbQIv0niIUsyyyDisU6Hw,Italian,4.0,98
FZpm4_fbd6P984foOUejWg,Korean,4.0,1166
Zx-dx9e4Hp-mpDV1JbhEwg,Japanese,4.0,219
Dui5L7XBCrq5K4kVo48cqQ,Chinese,4.0,65
fqV69Yo-cImIqsOvxVpDZw,Italian,4.5,75
JCpnFNhJR11jTKERdRL5hw,Bars,4.0,434
Unp0EFvZa6ExJXOT3-KYZQ,Vietnamese,4.0,213
z7H9ApIGopnDnQaglnPTzg,Italian,4.5,199
m6wywXz3vpyIEoc4EIrdCw,Mexican,4.5,53
lZUgbIdp4Q_4diaSxyrgLg,Italian,2.5,112
aHrKrskayskrfeZB-wTI1Q,Chinese,4.0,81
A574Ke_K0tvVq5KwJwOBUw,Korean,3.5,472
MdpKW3A-z-wlToiscu5oZw,Hot Dogs,5.0,12
LgWlFdHfW2ZD8M-2vaMULg,Indian,3.5,168
eODPY5rejL6CYvN4DEqwrg,Italian,4.5,179
QDac11gEbAHlpBmOEJlPBg,Mexican,4.0,164
szZhubvIWLELG-R8p-LHeg,Sushi Bars,4.5,138
7tMCklqsCYMk9WlPNmhNtQ,Southern,3.5,64
XddzbeFILkZoB77WmDXafg,Italian,4.5,89
dCUuzw3R2rPqKyN2Zl9zRw,Italian,4.0,811
2nOI_Ht-QHuFwLkNEu55SQ,Chinese,3.5,19
tB971SQcyzBs-nqZl1_PjQ,Italian,4.0,139
cbcyTiqYHt-xALUoD3Zlbg,Indian,4.5,117
7za-bNmBBMtXKkY1-RRuIQ,Italian,4.0,744
87O_yo8r8IlG7e82-usSiw,Mexican,4.0,688
sjIcNo35e2GlVZjjRiV-8Q,Japanese,4.0,110
UsxZVDkry0OdS0bKvg56WQ,American (New),4.0,183
9IZX6ctv4ea6mc9gzu1flQ,Mexican,4.0,442
F989F4i871pPCb49Om0lpA,Mexican,4.0,77
Q16e-MF6Lay8JcVz6dQerA,Indian,4.5,83
PuJLHcn1DfTiENaQh3wWxQ,Chinese,3.0,41
oloBhDAbMhmqA8tlAChj4g,Italian,4.0,732
WdZoQj-b9V_D7j5_CwD46A,Sushi Bars,4.0,75
nkPXhPFGXm6Puew59MsgpA,Italian,3.0,54
3CGXa85uNgvp8Berx5AhQQ,Bars,4.0,341
mRZUH7eB1oinQzdc9uIFBQ,Sushi Bars,4.0,166
X_TFShck_gZow9Hv41Suhw,American (New),5.0,15
5vf4bO4A1yjb0OVHnuSSHg,Chinese,3.5,103
BvvfxBGwO7dm7III8LkEEg,Indian,3.5,70
Z9al-tZuIrFoAAAztv9twQ,Italian,4.5,113
0VLvj_tqDWATqb9ThA-XiA,Indian,3.5,171
IoCYWsfVV4sm-CB0Jur8LQ,Indian,4.5,93
iuzViA_cTjFhO57jCSI5Dg,Chinese,4.0,6
EyERxChSL4kfvVd3nQt8rA,Barbeque,4.0,824
zTJDS9bZUocsteXsTrNoaA,Mexican,3.5,547
aGO8lHVulvyPmmNiEA3W3w,Italian,4.5,92
8SptrnZya-G7tWxI5cB76g,Burgers,4.5,175
of8yivlZSSOPl13XUZ6sBQ,Mexican,4.5,50
AGdJRF34wc6OXgnCMtfGDQ,Buffets,3.0,39
ScmXUvK-c0C_JOfBpY9ygg,American (New),4.0,235
bS9shX-xSWK1ayY6bm36UQ,Mexican,4.0,408
otDtrKePBs4zNMtZdl6T9Q,Chinese,4.0,351
ZTAYbIHEI979zoD1ZhU2bA,Italian,3.5,271
g6ayxkD3bl8cCZeTqoM22Q,Sushi Bars,4.0,223
zZp-Dk3FP0WnfpDxG_Yc1A,Mexican,4.5,32
NL2A44nuw6VJ6hWO2_0Q0w,Indian,3.5,7
rupB_SZL6dEh3zi8ZnxM2w,Sushi Bars,4.0,451
a-SKZ3fxacOnKG6u-SWC8g,Chinese,3.5,65
zCP7tTuUPkw9PeiyOp8FTw,Mexican,4.0,2431
BegXEli1c1Ja_APN7gLagg,Asian Fusion,4.0,77
PsaMUOOKNEUALRyP7x2ceA,Mexican,4.0,120
DESv2ys6SjBKA4SyDtJvxw,Italian,4.0,820
hC745S5W4HTq606ySmBJNw,Sushi Bars,4.5,2044
2Nf6OAPkD8V1eSHBrqezFw,American (New),4.5,338
5Rf8YQch9DAeJVEivIeGSA,Sushi Bars,4.0,63
53eT_mRKDBpZJeNjCFbVmw,Japanese,4.0,77
VwBC9yJrteXPsI71yAgdDA,Korean,4.0,17
Gl2wxwEVFEc9Kb9TXIXQ5A,American (Traditional),4.0,264
wTz5b1FR8Af06LKjf9eTDQ,Izakaya,4.0,646
fZ7kOaPLdkmzb1daGiwytQ,Chinese,4.0,102
_LOJW0XkOpj4O348GVRDeQ,Italian,4.0,741
s688oKDwUayG5rjHbPwK7w,Italian,4.0,71
vq8xeZ8Sx1UMKmIS8FXupg,Szechuan,4.5,45
qa70o0JbMVMQJf4fvWiZaw,Ramen,4.0,525
RH_HWeJeeRHzFV5bPTwViQ,Noodles,3.5,38
FRpULkKmvD9caSKabQzq5w,Italian,4.5,606
__O2eaMSq2rNS-MPv8hgkg,Mexican,3.5,181
qwwRCIbAaaxIbCwWovXV6A,Mexican,4.0,331
iikyXAl0BeqTZ72dddaUTQ,Mediterranean,3.5,83
6CKU3WBpjxWylLVcbVqDMA,Chinese,4.0,47
wa_bwyY57etHjtJ2Fw0E3g,Mediterranean,3.5,344
kwS-Ssix52YbTFLSMpbFAA,Japanese,4.0,191
hVUQjmgjAZnyYQjdR6FRiA,Asian Fusion,4.0,663
ZAKMPfBoYLbFSebepAoalw,Italian,5.0,30
CAieRqIAjJ6zRKd19_8kfA,Mexican,3.5,55
i8VF3q7dTszCcigJSMcJzQ,Italian,4.5,732
RTJiMomkeeDi5LZn0GhxQA,Southern,4.5,196
MAtej6lg9ib7BRFrKVmYPw,American (Traditional),4.5,84
qTLyOrTg2sF59JS15qxwLw,Sports Bars,4.0,158
su6PPlJWHlDv1r_fu4f5ZQ,American (New),4.0,169
u632XAPn08Rot9Ru9BoFNA,Wine Bars,4.0,63
Kz4WS00PcqOJgxfZawk4dQ,Italian,3.5,139
fKR5lfq2afbQjIXuBQfdsA,Pizza,4.5,216
tN-cmeSaTi8-_4qvhuFDng,Chinese,3.0,95
JEY-tdQr0lunedVMb7O1pA,Wine Bars,4.0,43
W_h64ZRplw7mE1j41ETBRA,Tacos,5.0,5
dIXmowpb43vQWlKXvfPS6w,Seafood,4.0,185
-SKwvm2HLHNrCJ6aVDdlJQ,Delis,4.0,132
Wh-E6mYRfYW850vhZsTCiA,Chinese,4.0,7
mdf9facRhUTBpcgf3kZs2Q,Japanese,4.0,113
0PwEAzQYiKj_YqFaceFqlg,Indian,3.5,53
Ny5LSEE9GWrMTLPGkkEOaQ,Indian,4.0,6
5eDg_Y2N6aU_k7tIxoFXTg,Indian,4.0,50
KmsaDVRln9HpsK5vJxFLKA,American (Traditional),4.0,135
pcWzNIc6NcqWLJhHT90F5A,Mexican,3.5,20
m3TJvcEsr4TaPWA5qm5jqw,Mexican,4.0,46
kN3rkbjvqkY62CDRYUVz4g,Japanese,4.5,179
dj4iD-auowFQcyS6l81Suw,Asian Fusion,4.5,77
nO8Yrt4l4JLSvCAkkwrk1Q,Japanese,4.0,1348
xjIge4JVNt5_U1H5kIKVdA,Japanese,3.0,133
-xxPdDMPm80ogHx_hgishw,Chicken Wings,4.0,145
jBYbuH1SZJnH01_t-34mRw,Burgers,4.5,99
6-5hbU746kMNgim0YOOg6w,American (Traditional),4.5,224
3fZ19eb8dN9KW1_42MsOyQ,Chinese,4.0,17
J9HeYcho2xQe0Lg--KYQHw,American (Traditional),4.0,183
JQwMRgCMZJhIDxec1z7URQ,Sushi Bars,4.0,124
YqSp9V0Ekoj9yWVdUlESXA,Japanese,3.0,169
-leFBCvwXp7DlFLpN6ooIw,American (New),4.5,191
MLMAtuNe0aFTM8KKY4eCpw,Indian,4.0,310
N7SHsn9RG_3EAOo4EYj1Uw,Halal,4.5,19
h_d4fcmFsRFQYmvYaS2bzw,Sushi Bars,4.5,179
xeC2mtKw2apHUMNQUZgtBQ,American (Traditional),3.5,11
EiF9VyimoJGbsHUbfFiBgQ,Chinese,4.0,9
D4nebJywd4BEOV8g0t__tw,Japanese,4.0,381
7yEYlPna7T2kcZxym-emRQ,Korean,3.0,69
K77trgKuz93SW47MWPQiSQ,Korean,3.5,292
_IZyyv0dFfpIy_rI_-nwTQ,Japanese,4.0,388
z0Ewr1VtRANa3SjeHjadYQ,Chinese,3.5,79
gBLtnNdleGgfzou-1n2yVw,Italian,4.0,393
Uyw1pJ03kt-I1B_tkA3aFg,Indian,3.5,39
joxy9N8aJv3_6h0aaYuTzA,American (New),4.0,384
pp4RbEYcdCOKG1tQEAHD4A,Noodles,3.5,24
iQp3QlP4iynGTXgFqpZ7Gg,Mexican,3.5,308
9uaSZzLB7CEHGc4mokQxig,Southern,4.0,1079
2nXYpojLdnIWkFW-Xe7B2A,Mexican,4.0,713
KhFT8QKDIEv5mW5nrZfBDQ,Indian,4.0,367
vZ3hi_hz1DRtKlVCq-UhfQ,Italian,4.5,75
IYWtt-jYUSXV3GcNlijHPQ,Mexican,4.0,74
xgytgx8McUU68dZgRp9-nw,Mexican,3.5,383
My9NAWShKtNqBYw7200qOw,Breakfast & Brunch,4.5,14
Qsg-2Coum0ccbXuJWDwZqA,Southern,4.5,248
X2C0_I0seTtjW9uL8e8FBw,Mexican,4.5,258
uYkdZdjhkuf2pdEQvx0Vfw,Mexican,4.0,76
nbVuB52f__aBC6WwmgGSsA,Mexican,4.5,103
l-h2a0hi7uS4UNdutQk4-A,Italian,4.0,92
3Wy6Dg2ePNULnDozIMhUNA,Chinese,4.0,129
ezxhfTQ-a76itaztL9gPsQ,Sushi Bars,3.5,64
KtEMG1Aln3vQzte92QJxlw,Korean,4.5,2512
myw0csRck6XG4w5Z-EFyqg,Chinese,4.0,167
tmYf0QmCXIa72U__dGVc-Q,Indian,4.5,86
RhsJce5aOuvVmEdHo60c0A,Bars,4.5,18
6yPo1VyadJozt8KBTOhPdQ,Szechuan,4.0,128
QOJOUH5mF0NYjVNeeBmIVg,Italian,4.0,411
DochavMRQds_tHU-aCGRdw,Indian,4.0,192
g_4I6uceyCs8Mes7cRfw-g,Japanese,3.5,91
OEsXp-EQj2v_l0JxA2gBcA,American (Traditional),4.0,87
iqt3yYFAcQoznMrZVwdtZQ,Indian,4.0,140
FLknT5_ky5NI5Kt2ORjLpg,American (New),4.0,238
9CaD0j4poIV4tw-U-yY38w,Italian,4.0,200
p0vfxZizHfyQk6hX382wbg,Wine Bars,4.0,109
4KfQnlcSu4bbTqnvGdGptw,Italian,4.0,3224
eLFfWcdb7VkqNyTONksHiQ,Korean,4.0,1727
QbuAgiAMWR7wrLKU7XSi-g,American (Traditional),4.5,1939
bFx3FcJSfgafwSj5Zxse_Q,Mexican,3.5,130
LfrCUDzg66jncxLvNxBnlg,Italian,4.5,71
Q4IKJbiOHNvYmzLghhLOsg,Indian,3.5,123
134gr4cxHe2gPZX1nBkoNw,Indian,4.5,40
qrK6Cl5k7FoUAgxpNsNTbw,Indian,4.0,389
GGk-Fzzpa1ZLpKPZD59KYQ,Vietnamese,4.0,166
d74oNV0yHMfZPVoYy9Ha8A,Barbeque,4.0,455
W9y-Bl9030-rmfxSTmUD_g,Vietnamese,4.5,531
cWlvxRetn682zITD6XbBzw,Lounges,4.0,182
VAm4LfJ_BlU7djH7N9IxaQ,Mexican,4.5,9
FQ1ngr8dmIeWwH02pMsqFg,Bars,3.5,283
Mtmy-z93WTljHUOY4d9Bmg,Pizza,4.5,432
OP0xCQM6ih4VEhl2t39Z-g,Italian,4.0,703
5HMXgD_gui5n0Tc_hadesg,Burgers,4.0,763
G9KdODINirmdSuYaBfBppA,American (New),4.5,1321
ADYPzTsUSdzywGwuQbATqA,Florists,4.5,385
8UhWnbf1bDShI8WIQRmECQ,American (Traditional),4.5,117
UHFjEP5dVn4wqcjt7ByUog,Latin American,4.5,1063
nR5YybQrv7P62jd_oP5p7g,Italian,4.0,394
bF3PR88e4ylcaR14tLxgCw,Italian,4.0,193
S67IkyemM5YGKFlS-MKxzQ,Indian,4.0,254
yy7pPm_QGVRm6exD__Htug,Indian,4.0,295
kCdONcIH6Fz5Gz3TmBWdTw,American (New),5.0,2
7bD22UAtH56ikWYslOSIQg,Mexican,4.0,388
C_Ai142A-a2j1pldnFls5w,Szechuan,4.5,29
iGo01Hhq-Wk4pZuFdV4ErA,Bakeries,4.0,143
fU9Q-6ebAc9K5PQfYSr3cQ,Japanese,4.0,197
tlnwUjCgyPkFvWAHGt4OqA,Chinese,4.5,103
8xNg18Pwa-_YydDF7gkUhw,Chinese,3.5,33
haj1IyNypdB794oaszsDfw,Ramen,4.0,77
SgICz4SunLJSYQpC3z0Vig,American (Traditional),3.5,16
-q6IwRHCsSwc8q2QC-ZFVQ,Mexican,3.5,1183
p7tSGmWpFV246aYhwODgBg,Sushi Bars,4.5,116
_srO2a9rdiEwgFfqa_0cmA,Mexican,4.0,297
MI7ruZqJbhDWJ9PmsROMig,Italian,4.0,100
XOo0oa5sXCZGjKXapIN95w,Italian,4.0,259
UE-SqdFehIll8aVohPJnEA,Korean,3.5,166
Oq76C1wZosdT0ZrA3dJPxQ,Chinese,4.0,35
ivAe-BA1y3DOyRUKHdPnQA,Sushi Bars,4.0,193
C8ZT659Wp4cr5wLR_UDukw,Asian Fusion,4.0,291
U0tfep9yNBASTe2zAG6cPw,Italian,4.0,1947
0BAIDmWcSbX4SBPuvP4Iew,Korean,4.0,170
TAc4IcTfIXPTN429a_JpbA,Italian,3.5,74
quU9LppignKrlxnStD360g,Indian,3.5,148
2sALXT8R-xEQ6bcZvrCLVQ,Italian,3.5,47
68ThEdiK0eWCEgGEmV9Tng,Korean,4.0,204
FYgNCaNNS8-75rYdq7YvhQ,Korean,3.5,463
tOyYXUGzyFfGhKXwSHe1hg,Steakhouses,4.5,10
6LTWJfePQZEUniwrjAFnGg,Mexican,4.0,112
VwA-6xJTaoHML70chXxNuQ,American (New),4.0,810
o5y9To9kqcgzUGRt3AzrBg,Ramen,4.0,454
ITT_pbEXVgWVbVVFgkOa8A,Mexican,4.0,178
j-SoVI9dEaWN_XDp4tNv8Q,Wine Bars,4.0,70
wLHodvVFLTgK3nl2XG8OCw,Italian,4.0,103
U-lPn_Jjxj5jwwU7cE1UhQ,Italian,4.5,167
X9v5lqqsGTYcvdIXm3KCNQ,Grocery,4.5,51
FQiAIZh-xLnk08-WlHvonA,Sushi Bars,4.5,515
XflGtJb3YAUdY5FJus219w,Sandwiches,4.5,874
ZNMo6NFH_li9aM9f1ZAl2Q,Chinese,4.0,101
Pkhyy36aOBzVSL0dewi2ug,Korean,4.0,312
3xvcHAe3o4VQpEtJ2_iM3A,Mexican,4.5,83
KKZAI5GPO9-Pn5OgQRA8Cg,Korean,4.0,60
F3-TkO-NxiGtjYezpDWqYw,Korean,4.0,509
RVQE2Z2uky4c0-njFQO66g,Barbeque,4.5,1302
8HqUl6witSBb156Kohx74A,Japanese,4.0,152
CMe9_UFAt-Fa0gTqLhXwKg,Indian,4.0,37
TQEfj1-QhyWCJ29u3l9Kjw,Korean,4.0,4853
UFCN0bYdHroPKu6KV5CJqg,American (Traditional),4.5,970
FbwDeMgaZnGwLUKWh2DZbA,Asian Fusion,4.0,375
LRyRNUWVSZ8NXPuCzTrfpA,Cocktail Bars,4.5,374
ZmPcmVZrh-nmeTrw3ID0Kw,Ramen,3.5,337
h9srWTzN-DuetBis1Ikz0A,Sushi Bars,4.5,303
kNa3FvRAhM2oKYFoilVDzQ,Sushi Bars,4.5,157
eaNenRk_liZBERFFLCXqqQ,Korean,4.5,847
360qJbVo_Or_To6kB2CX2A,Korean,4.0,50
r86aElfE0l8OyQGk43AKlQ,Indian,4.0,430
jUL6xoC27o0iXFdt2ASX4Q,Chinese,3.5,251
q74ZX3o477i3jspGBc3Hvw,Indian,4.0,16
mBcmNWS1k9p2q0G-NDSR0A,Ramen,3.5,497
tvgof5Lan7DQnz-sXIqHRA,American (New),3.0,6
T5WbhpjZ-UDvUVEqci-cow,Italian,4.0,134
kJF10Aejys7iXKAsfiKL4g,Indian,4.0,333
AuZTIQzC9h6FEDGvRc_KQw,Japanese,4.0,113
muzZW1AqlfdWGMND0jf_kw,Indian,4.5,143
LNb-ElJwKIXS6Lx5xdRB1Q,Cocktail Bars,4.0,1318
bY7wa6sfVb7MKsxq8_pcVw,Wine Bars,4.0,85
ifhZiI256AkL_x2nOaU3gQ,Italian,4.0,112
XvH1okVHRA6GQgEO5cE81A,Korean,3.5,16
Z_FtI-OLtbwznGqteCXGfQ,Chinese,4.0,82
9y07OpSG0iRcFcYL4AXs6A,Southern,5.0,5
1EZm64TNhyBS6MTOviZEWQ,Chinese,4.5,57
UGefDZNmnBztS0eoXWtHyQ,Barbeque,4.5,1011
8Tlqqb7nR-aRJnc6D6IgfA,American (Traditional),4.0,1883
ArD3-rD3D1NoF9MYp_BAwg,Mexican,4.0,226
KI2YWUpCskhn0-f2bMXXEA,Sushi Bars,4.5,147
QO3A018WgKx58-Z4a2__Bw,Chinese,4.0,227
0cmQYn-aDmqyZJ2dhSUrEg,Seafood,4.5,486
WnMiTkreufw5kMIVN1iuyw,Italian,3.5,102
cl-cnwoR_CUWnBpTGDx8bQ,Szechuan,3.5,308
bFaFb7wu7swOp5qD8lNMog,Noodles,4.5,189
8jOg9YnNAhymYsjhbKeuQg,American (Traditional),4.0,140
1i7J-ChCAtY-71H9fDDKgg,Korean,4.0,101
RP7oZ8tP7Srfy6dAAcHjEw,Japanese,4.0,35
0SerWqGwzNWpTA2RBLVdUg,Korean,4.5,904
nVlsHOPxFmFnA9wj_DS_UA,Mexican,3.0,333
vP2axJe0_0DVe33OLm0iqw,Food Trucks,4.5,221
qBDpPs3Wg7EmUI5XGeUEdA,Sushi Bars,4.0,1082
5zLk9GGWRDCOKwk-EGci3g,Asian Fusion,3.5,68
yE58-C3yK98XRPsaSr5ZZQ,Mexican,4.0,22
dt6kpdAFbjVNIH40zcRi_w,Indian,4.0,56
rjUOwXNxsg0tstFssAjfsQ,Mexican,4.0,477
lEczGtQSNQBTlZzd8o0jrQ,Korean,4.0,134
Vsel0gsu6H065K3d3exLqg,American (New),4.5,128
Rs-JRtVpqigQfzpEVA_x0g,Italian,4.0,26
_i2lNuJr7Z3K1gsZuBtk2g,Italian,4.0,84
-bMZCfTK7fxFaURynKpBMA,Mexican,4.5,483
T_Ym0RlYRIKOwTuON9P6Mg,Italian,3.0,170
BPNjyKcw8gTKMQryIQZmkg,Pizza,3.5,342
q-HKatFNDEG44ADvIOVd8g,Japanese,4.0,210
I8xEU7GqjKJoEmX_YrPwPg,Pizza,3.0,116
jpGvkpPyYhez1KGDSrkurQ,Italian,4.5,141
AMNb9E9NCwzmP6Cel0i9iA,Korean,4.5,152
l0f9e9iNty22hxTBNZQiAw,Indian,4.0,42
znrz-V6Y59l0Re8PZKOIXg,Mexican,4.0,212
a9wftSf3R4d2N2SMsIUDig,Korean,3.5,60
65_MIvrauhGs_jssN4-uUQ,Vietnamese,4.0,99
PJqifWn3xg_x0ItIDYfbZg,Sushi Bars,4.0,158
SgzNB95XHZqzClauyOomnw,Burgers,4.5,150
7jdUowVElWm5IFylVpj8yQ,American (New),4.5,8
gR5zFsbUYbS2XmeNVD5CWg,Italian,4.0,158
PDsUXTrLda1WwTraNFbWRA,American (New),4.0,1118
iPVQBxRhnM2QuHkRnGm9VA,Chinese,3.5,258
hkycl9QdCybHtQG8WG3a7Q,Ice Cream & Frozen Yogurt,4.5,61
_lEHolD7sVt4-SnbuuAgcA,Sushi Bars,4.5,458
zoMzSQIAXAh_yVMo19_TXQ,Mexican,5.0,82
nNIQzsStQUEmfFhZYfHbBA,Mexican,4.0,99
6uoiwjbD8vL1oYI4HXsG5A,Indian,4.0,52
o3oRTjAlas-27kvE2Xtp1A,Italian,4.0,896
nB7vBr48D7BpIhgAbF5OJg,Sports Bars,4.0,239
Aqq8eM6P0uZfue6PxJKPfg,Latin American,4.0,703
u5J69sPkUeKBKPGj-v9NnQ,Ramen,4.0,491
suOjPmH_LIlTsFcNzfyZyg,Chinese,4.0,151
ywms7zZnokicHTlWelrIpw,Steakhouses,4.0,152
Qesi173GRogN7taWWBw3jg,Wine Bars,4.5,47
Z5iZKW00FMJP1LMCUFOGsQ,Pizza,4.0,214
S_iZrmUxlTOE4RyC3IK7jQ,Japanese,4.0,350
69-tXtqcihNJbCLmzTtGYA,Mexican,4.5,406
taB9tZAFlH52kJh-GzJ8bg,Chinese,3.5,105
t-FOuJGzbKNWI_EqMU3P4A,Latin American,4.0,26
1CVebd7I8pNxskAf6Uvt3g,Indian,4.5,20
PcwvTZNzQv-z4KmC8Ho7kg,Korean,4.5,67
6t0C9lUr3g-hY6oQba4f0w,Indian,4.0,1579
2kL01cAWL-f9EPpabXgrMw,Vietnamese,4.5,26
dbdhTyHsibjOsN9hfK_wlg,Indian,3.5,69
J4m0JjuoSf6be2ViYVL4Jg,Italian,3.0,33
w0hZr6kIbersPYcRpTNjdA,Italian,4.0,124
2kAb8kvymt5xJfoNFTwFyQ,Bars,4.0,496
OuQlOuFZq3_JbuPoBrUlVw,Sandwiches,4.0,80
X6MEVc4WdUkKY_gTq29O0w,Steakhouses,4.0,88
JwS1qdmkA9S6muZBsdemBQ,Korean,3.5,156
F4qm1hRmitcjdqhBiC3rHw,Ethiopian,4.5,97
vq28UnCEKii1j5wt8LA9bA,Indian,4.5,21
GpFtmo6mgy6f9mxvfZBnHQ,Mexican,4.0,57
aA4Zgbhk20rRBrPXXmhM1Q,Chinese,3.5,131
wrAz7fVqv-l9db_nyaFJFw,Korean,3.5,949
lgjRFg3M-1N416W41DHsTQ,Ramen,4.0,1480
yx_tOt-p-pxWNWAc2ebTcA,Italian,5.0,58
jPPADHOrF6JwgFdCzNfJiQ,Chinese,3.5,11
Xj7DIGRHEchJ-VVdISazQQ,Mexican,4.0,1116
qFAw6wHMMcr4ctF-ZdGhEA,Italian,4.0,778
j5vMS1_MuSm09STC8aHzYg,Italian,4.5,482
14CB7s3RctxhLAvvI4sQMQ,Mexican,4.5,354
tNUg9mLG871y5lM1mMn6kw,Chinese,3.5,84
eVx4ErOpv_K38EiHNe0MiQ,Mexican,4.5,62
xoq8XRgV5f031ZI3aHrSFg,Ramen,4.0,274
FhMSYBMVHW3v1NP8g_LoWg,Chinese,3.0,74
IYVBz9FNtnZgCu3TBKqyww,Asian Fusion,4.0,132
md_Ed5IdL94M9KTRMu3lNg,Mexican,3.5,24
bcEfip-wVVrQYgAvtxNBBg,Mexican,4.0,67
-puDFMMdediMnHeqDbvbBg,Japanese,4.0,1479
eK75SDKcHp4FqM-EOiKjuA,Italian,4.0,117
3GsfnfmwlHmyXZEbCrb_NQ,German,4.0,856
c0WpyZFR3EoEBKcoY2LZ3Q,American (New),4.0,2381
mae3j0cbpFrkQBLa048h8w,Sushi Bars,4.0,196
VonVCxN5KYodCYEsf_B5qw,Hot Dogs,4.0,41
Lx9r_hXHRU9Cg5zwkOBxmA,Mexican,4.0,168
Q19TxNsCwaOld0c5Wd81vg,Chinese,3.5,54
9I7VNu6_VclomWuINtIFaw,Mexican,4.5,95
Sg67Ec99XnRmxpqY0MHoNA,Sushi Bars,3.5,202
ckOXxP9yhPPEnJ7DNdyKrA,Bars,4.0,1655
z9CfeggPWl-aKb8jL1l7iA,Mexican,4.5,41
2Lg6ljxmZqvAcburip2Ttg,Mexican,4.5,104
jwEHfhS7uLK4TJgGPfnWDw,Cocktail Bars,4.0,385
LftWA5xBinfZhJ9I7J-wKQ,Mexican,4.5,147
L9S4WSPE3r1Bg9KgIlTqpA,Indian,4.0,389
kLGmsn9MLVXntgC06VQE-A,Korean,3.5,171
vl7aA5m-7Fl-w2bNtX2WBQ,Japanese,4.5,138
zLViW6kDKNLIYsGkBCNorg,Italian,4.0,761
JbLICpJ1kdCzitXH7eXpww,Japanese,4.5,39
jc7lVTvmYMIK5RNpENtS6w,Szechuan,4.0,94
gLcItuS3IkzGzNIq0kWgHQ,Mexican,4.5,143
5GWk3rNCP8fyzD_l2PoH9g,Indian,3.5,127
hf0NVkxclHa3rbZ05E_V2Q,Burgers,4.5,203
kK11Axb8tECMADDyW_JMRQ,American (Traditional),4.0,252
fVbUVAiLiGgLA_nxBFxyww,Korean,4.5,817
4E6kHJ7yxDpu43L8he6F7A,Mexican,3.0,112
B-pELAaG6vPfa3eQAUk98A,Japanese,4.5,108
CrFIy2T2M3KF47fuRKR1Yg,Pasta Shops,4.0,88
iJui1G9-qWQRnFJsNCWO8g,Japanese,4.0,50
s1L-Bb4RTmucei_Tv4bxDA,Korean,4.0,210
hq9qv3F1xKdI39lqXpJeyg,Korean,4.5,17
fVsH6QIJPzXpVbgmeiolsA,Korean,4.5,466
tdyxEx9LvctvjDPqP4zuFA,Indian,3.5,882
6VhtbD5J97IEhF8XG-6l5A,American (New),4.0,240
aUeT2NvB3aPG7r9oEGW_nA,Steakhouses,4.0,128
u7BJTnwtbKjxiNENEfS1OQ,Sushi Bars,4.5,36
kP1b-7BO_VhWk_0tvuA_tw,Italian,4.5,908
K35N3iCyY8bWbmYlcZHFOg,Sushi Bars,4.0,59
ySKMvcI3ImApkkMkSjna9A,Chinese,4.0,883
vI2r_Knbg4lLXmj8aTewCQ,Mexican,4.0,72
OHBDV67AjV8F352JCgkEVA,Chinese,4.0,240
fT6Uwl6abRQfiNgxre_qbg,Sushi Bars,4.0,979
v_nGUO2FvYMD-QlGIXZPbA,Korean,4.5,252
8uDn_dlCTyWM3tQGWce6TA,Korean,4.0,26
3iSRhLUZfZSlLaQw-BzloQ,Asian Fusion,3.5,471
zYcyoiJw_rqJ5ebrQfcpPw,Grocery,4.0,5
t51HT6xj_8Sjoxg5e75kXQ,Korean,3.5,134
YrtAT1B8aFp5dKNss1ICbw,Japanese,4.0,154
mRUVMJkUGxrByzMQ2MuOpA,Sports Bars,4.0,30
t9rLkSHNf3nFUb-_rm4mLg,American (Traditional),4.0,88
k1yDRDZ4QCvNW9Wm9-IOaA,African,4.0,322
XANvY_2W7MR6YTyR8CGzWQ,Indian,4.0,836
